technology,region,energy_system_scenario,freight_demand_scenario,year,energy_price,energy_price_unit
diesel,central,business_as_usual,decrease_agricultual_production,2040,3.91,$/gallon
diesel,texas,business_as_usual,decrease_agricultual_production,2040,3.62,$/gallon
diesel,north_west,business_as_usual,decrease_agricultual_production,2040,3.04,$/gallon
diesel,south_west,business_as_usual,decrease_agricultual_production,2040,3.24,$/gallon
diesel,california,business_as_usual,decrease_agricultual_production,2040,4.18,$/gallon
diesel,north_east,business_as_usual,population_shift,2040,4.04,$/gallon
diesel,middle_atlantic,business_as_usual,population_shift,2040,3.96,$/gallon
diesel,south_east,business_as_usual,population_shift,2040,4.04,$/gallon
diesel,north_central,business_as_usual,population_shift,2040,3.3,$/gallon
diesel,central,business_as_usual,population_shift,2040,3.5,$/gallon
diesel,texas,business_as_usual,population_shift,2040,4.04,$/gallon
diesel,north_west,business_as_usual,population_shift,2040,4.09,$/gallon
diesel,south_west,business_as_usual,population_shift,2040,3.17,$/gallon
diesel,california,business_as_usual,population_shift,2040,3.46,$/gallon
diesel,north_east,business_as_usual,increase_maritime,2040,3.53,$/gallon
diesel,middle_atlantic,business_as_usual,increase_maritime,2040,4.12,$/gallon
diesel,south_east,business_as_usual,increase_maritime,2040,3.13,$/gallon
diesel,north_central,business_as_usual,increase_maritime,2040,4.11,$/gallon
diesel,central,business_as_usual,increase_maritime,2040,3.57,$/gallon
diesel,texas,business_as_usual,increase_maritime,2040,2.94,$/gallon
diesel,north_west,business_as_usual,increase_maritime,2040,3.7,$/gallon
diesel,south_west,business_as_usual,increase_maritime,2040,3.94,$/gallon
diesel,california,business_as_usual,increase_maritime,2040,3.91,$/gallon
diesel,north_east,50%_reduction_2050,business_as_usual,2040,3.08,$/gallon
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2040,4.19,$/gallon
diesel,south_east,50%_reduction_2050,business_as_usual,2040,2.88,$/gallon
diesel,north_central,50%_reduction_2050,business_as_usual,2040,3.56,$/gallon
diesel,central,50%_reduction_2050,business_as_usual,2040,3.89,$/gallon
diesel,texas,50%_reduction_2050,business_as_usual,2040,3.52,$/gallon
diesel,north_west,50%_reduction_2050,business_as_usual,2040,3.39,$/gallon
diesel,south_west,50%_reduction_2050,business_as_usual,2040,2.84,$/gallon
diesel,california,50%_reduction_2050,business_as_usual,2040,3.24,$/gallon
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2040,3.39,$/gallon
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,3.43,$/gallon
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2040,3.16,$/gallon
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2040,2.85,$/gallon
diesel,central,50%_reduction_2050,agricultual_production_shift,2040,3.08,$/gallon
diesel,texas,50%_reduction_2050,agricultual_production_shift,2040,4.14,$/gallon
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2040,3.02,$/gallon
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2040,3.69,$/gallon
diesel,california,50%_reduction_2050,agricultual_production_shift,2040,3.73,$/gallon
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2040,4.03,$/gallon
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,4.05,$/gallon
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2040,3.81,$/gallon
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2040,3.2,$/gallon
diesel,central,50%_reduction_2050,decrease_agricultual_production,2040,3.4,$/gallon
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2040,3.5,$/gallon
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2040,3.12,$/gallon
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2040,3.35,$/gallon
diesel,california,50%_reduction_2050,decrease_agricultual_production,2040,3.15,$/gallon
diesel,north_east,50%_reduction_2050,population_shift,2040,3,$/gallon
diesel,middle_atlantic,50%_reduction_2050,population_shift,2040,3.67,$/gallon
diesel,south_east,50%_reduction_2050,population_shift,2040,3.1,$/gallon
diesel,north_central,50%_reduction_2050,population_shift,2040,3.03,$/gallon
diesel,central,50%_reduction_2050,population_shift,2040,4.15,$/gallon
diesel,texas,50%_reduction_2050,population_shift,2040,3.74,$/gallon
diesel,north_west,50%_reduction_2050,population_shift,2040,3.71,$/gallon
diesel,south_west,50%_reduction_2050,population_shift,2040,3.78,$/gallon
diesel,california,50%_reduction_2050,population_shift,2040,3.35,$/gallon
diesel,north_east,50%_reduction_2050,increase_maritime,2040,3.81,$/gallon
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2040,3.13,$/gallon
diesel,south_east,50%_reduction_2050,increase_maritime,2040,3.31,$/gallon
diesel,north_central,50%_reduction_2050,increase_maritime,2040,3.97,$/gallon
diesel,central,50%_reduction_2050,increase_maritime,2040,3.51,$/gallon
diesel,texas,50%_reduction_2050,increase_maritime,2040,3,$/gallon
diesel,north_west,50%_reduction_2050,increase_maritime,2040,3.79,$/gallon
diesel,south_west,50%_reduction_2050,increase_maritime,2040,3.7,$/gallon
diesel,california,50%_reduction_2050,increase_maritime,2040,4.06,$/gallon
diesel,north_east,net_zero_2050,business_as_usual,2040,2.89,$/gallon
diesel,middle_atlantic,net_zero_2050,business_as_usual,2040,3.93,$/gallon
diesel,south_east,net_zero_2050,business_as_usual,2040,3.08,$/gallon
diesel,north_central,net_zero_2050,business_as_usual,2040,3.09,$/gallon
diesel,central,net_zero_2050,business_as_usual,2040,3.12,$/gallon
diesel,texas,net_zero_2050,business_as_usual,2040,3.58,$/gallon
diesel,north_west,net_zero_2050,business_as_usual,2040,3.28,$/gallon
diesel,south_west,net_zero_2050,business_as_usual,2040,3.34,$/gallon
diesel,california,net_zero_2050,business_as_usual,2040,2.8,$/gallon
diesel,north_east,net_zero_2050,agricultual_production_shift,2040,2.9,$/gallon
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,3.32,$/gallon
diesel,south_east,net_zero_2050,agricultual_production_shift,2040,3.34,$/gallon
diesel,north_central,net_zero_2050,agricultual_production_shift,2040,4.1,$/gallon
diesel,central,net_zero_2050,agricultual_production_shift,2040,3.25,$/gallon
diesel,texas,net_zero_2050,agricultual_production_shift,2040,3.33,$/gallon
diesel,north_west,net_zero_2050,agricultual_production_shift,2040,2.95,$/gallon
diesel,south_west,net_zero_2050,agricultual_production_shift,2040,3.46,$/gallon
diesel,california,net_zero_2050,agricultual_production_shift,2040,3.99,$/gallon
diesel,north_east,net_zero_2050,decrease_agricultual_production,2040,3.09,$/gallon
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,4.12,$/gallon
diesel,south_east,net_zero_2050,decrease_agricultual_production,2040,3.08,$/gallon
diesel,north_central,net_zero_2050,decrease_agricultual_production,2040,3.78,$/gallon
diesel,central,net_zero_2050,decrease_agricultual_production,2040,3.4,$/gallon
diesel,texas,net_zero_2050,decrease_agricultual_production,2040,3.28,$/gallon
diesel,north_west,net_zero_2050,decrease_agricultual_production,2040,2.87,$/gallon
diesel,south_west,net_zero_2050,decrease_agricultual_production,2040,3.53,$/gallon
diesel,california,net_zero_2050,decrease_agricultual_production,2040,3.33,$/gallon
diesel,north_east,net_zero_2050,population_shift,2040,3.01,$/gallon
diesel,middle_atlantic,net_zero_2050,population_shift,2040,4.1,$/gallon
diesel,south_east,net_zero_2050,population_shift,2040,2.97,$/gallon
diesel,north_central,net_zero_2050,population_shift,2040,2.92,$/gallon
diesel,central,net_zero_2050,population_shift,2040,2.9,$/gallon
diesel,texas,net_zero_2050,population_shift,2040,3.5,$/gallon
diesel,north_west,net_zero_2050,population_shift,2040,4.09,$/gallon
diesel,south_west,net_zero_2050,population_shift,2040,3.06,$/gallon
diesel,california,net_zero_2050,population_shift,2040,3.43,$/gallon
diesel,north_east,net_zero_2050,increase_maritime,2040,2.97,$/gallon
diesel,middle_atlantic,net_zero_2050,increase_maritime,2040,3.18,$/gallon
diesel,south_east,net_zero_2050,increase_maritime,2040,3.14,$/gallon
diesel,north_central,net_zero_2050,increase_maritime,2040,3.36,$/gallon
diesel,central,net_zero_2050,increase_maritime,2040,3.8,$/gallon
diesel,texas,net_zero_2050,increase_maritime,2040,3.04,$/gallon
diesel,north_west,net_zero_2050,increase_maritime,2040,3.33,$/gallon
diesel,south_west,net_zero_2050,increase_maritime,2040,4.15,$/gallon
diesel,california,net_zero_2050,increase_maritime,2040,3.34,$/gallon
biodiesel,north_east,business_as_usual,business_as_usual,2040,4.19,$/gallon
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2040,4.06,$/gallon
biodiesel,south_east,business_as_usual,business_as_usual,2040,3.21,$/gallon
biodiesel,north_central,business_as_usual,business_as_usual,2040,3.21,$/gallon
biodiesel,central,business_as_usual,business_as_usual,2040,3.86,$/gallon
biodiesel,texas,business_as_usual,business_as_usual,2040,4.15,$/gallon
biodiesel,north_west,business_as_usual,business_as_usual,2040,4.03,$/gallon
biodiesel,south_west,business_as_usual,business_as_usual,2040,3.26,$/gallon
biodiesel,california,business_as_usual,business_as_usual,2040,3.54,$/gallon
biodiesel,north_east,business_as_usual,agricultual_production_shift,2040,3.92,$/gallon
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2040,4.26,$/gallon
biodiesel,south_east,business_as_usual,agricultual_production_shift,2040,4.38,$/gallon
biodiesel,north_central,business_as_usual,agricultual_production_shift,2040,4.01,$/gallon
biodiesel,central,business_as_usual,agricultual_production_shift,2040,3.49,$/gallon
biodiesel,texas,business_as_usual,agricultual_production_shift,2040,3.96,$/gallon
biodiesel,north_west,business_as_usual,agricultual_production_shift,2040,4.04,$/gallon
biodiesel,south_west,business_as_usual,agricultual_production_shift,2040,4.3,$/gallon
biodiesel,california,business_as_usual,agricultual_production_shift,2040,4.17,$/gallon
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2040,4.2,$/gallon
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2040,4.24,$/gallon
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2040,4.02,$/gallon
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2040,4.44,$/gallon
biodiesel,central,business_as_usual,decrease_agricultual_production,2040,3.74,$/gallon
biodiesel,texas,business_as_usual,decrease_agricultual_production,2040,3.99,$/gallon
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2040,3.81,$/gallon
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2040,4.54,$/gallon
biodiesel,california,business_as_usual,decrease_agricultual_production,2040,3.65,$/gallon
biodiesel,north_east,business_as_usual,population_shift,2040,3.24,$/gallon
biodiesel,middle_atlantic,business_as_usual,population_shift,2040,3.63,$/gallon
biodiesel,south_east,business_as_usual,population_shift,2040,3.54,$/gallon
biodiesel,north_central,business_as_usual,population_shift,2040,4.27,$/gallon
biodiesel,central,business_as_usual,population_shift,2040,3.85,$/gallon
biodiesel,texas,business_as_usual,population_shift,2040,4.34,$/gallon
biodiesel,north_west,business_as_usual,population_shift,2040,3.78,$/gallon
biodiesel,south_west,business_as_usual,population_shift,2040,3.78,$/gallon
biodiesel,california,business_as_usual,population_shift,2040,3.82,$/gallon
biodiesel,north_east,business_as_usual,increase_maritime,2040,3.79,$/gallon
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2040,3.1,$/gallon
biodiesel,south_east,business_as_usual,increase_maritime,2040,3.95,$/gallon
biodiesel,north_central,business_as_usual,increase_maritime,2040,3.75,$/gallon
biodiesel,central,business_as_usual,increase_maritime,2040,3.95,$/gallon
biodiesel,texas,business_as_usual,increase_maritime,2040,4.34,$/gallon
biodiesel,north_west,business_as_usual,increase_maritime,2040,4.44,$/gallon
biodiesel,south_west,business_as_usual,increase_maritime,2040,3.43,$/gallon
biodiesel,california,business_as_usual,increase_maritime,2040,3.66,$/gallon
biodiesel,north_east,50%_reduction_2050,business_as_usual,2040,4.05,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2040,4.25,$/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2040,4.25,$/gallon
biodiesel,north_central,50%_reduction_2050,business_as_usual,2040,3.39,$/gallon
biodiesel,central,50%_reduction_2050,business_as_usual,2040,4.2,$/gallon
biodiesel,texas,50%_reduction_2050,business_as_usual,2040,4.51,$/gallon
biodiesel,north_west,50%_reduction_2050,business_as_usual,2040,3.97,$/gallon
biodiesel,south_west,50%_reduction_2050,business_as_usual,2040,3.42,$/gallon
biodiesel,california,50%_reduction_2050,business_as_usual,2040,3.44,$/gallon
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2040,3.07,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,3.54,$/gallon
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2040,3.33,$/gallon
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2040,4.48,$/gallon
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2040,4.53,$/gallon
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2040,3.76,$/gallon
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2040,4.31,$/gallon
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2040,3.87,$/gallon
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2040,4.35,$/gallon
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2040,4.16,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,4.02,$/gallon
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2040,4.52,$/gallon
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2040,3.61,$/gallon
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2040,4.43,$/gallon
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2040,4.23,$/gallon
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2040,3.34,$/gallon
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2040,3.78,$/gallon
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2040,3.53,$/gallon
biodiesel,north_east,50%_reduction_2050,population_shift,2040,4.26,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2040,3.56,$/gallon
biodiesel,south_east,50%_reduction_2050,population_shift,2040,3.3,$/gallon
biodiesel,north_central,50%_reduction_2050,population_shift,2040,3.67,$/gallon
biodiesel,central,50%_reduction_2050,population_shift,2040,3.88,$/gallon
biodiesel,texas,50%_reduction_2050,population_shift,2040,3.49,$/gallon
biodiesel,north_west,50%_reduction_2050,population_shift,2040,4.22,$/gallon
biodiesel,south_west,50%_reduction_2050,population_shift,2040,4.38,$/gallon
biodiesel,california,50%_reduction_2050,population_shift,2040,4.42,$/gallon
biodiesel,north_east,50%_reduction_2050,increase_maritime,2040,3.43,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2040,4.22,$/gallon
biodiesel,south_east,50%_reduction_2050,increase_maritime,2040,4.04,$/gallon
biodiesel,north_central,50%_reduction_2050,increase_maritime,2040,4.37,$/gallon
biodiesel,central,50%_reduction_2050,increase_maritime,2040,3.35,$/gallon
biodiesel,texas,50%_reduction_2050,increase_maritime,2040,3.63,$/gallon
biodiesel,north_west,50%_reduction_2050,increase_maritime,2040,3.32,$/gallon
biodiesel,south_west,50%_reduction_2050,increase_maritime,2040,3.28,$/gallon
biodiesel,california,50%_reduction_2050,increase_maritime,2040,4.37,$/gallon
biodiesel,north_east,net_zero_2050,business_as_usual,2040,4.52,$/gallon
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2040,4.06,$/gallon
biodiesel,south_east,net_zero_2050,business_as_usual,2040,3.81,$/gallon
biodiesel,north_central,net_zero_2050,business_as_usual,2040,4.47,$/gallon
biodiesel,central,net_zero_2050,business_as_usual,2040,4.4,$/gallon
biodiesel,texas,net_zero_2050,business_as_usual,2040,4.55,$/gallon
biodiesel,north_west,net_zero_2050,business_as_usual,2040,4.49,$/gallon
biodiesel,south_west,net_zero_2050,business_as_usual,2040,4.06,$/gallon
biodiesel,california,net_zero_2050,business_as_usual,2040,4.36,$/gallon
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2040,3.21,$/gallon
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,3.55,$/gallon
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2040,3.89,$/gallon
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2040,3.97,$/gallon
biodiesel,central,net_zero_2050,agricultual_production_shift,2040,3.5,$/gallon
biodiesel,texas,net_zero_2050,agricultual_production_shift,2040,3.77,$/gallon
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2040,3.87,$/gallon
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2040,3.55,$/gallon
biodiesel,california,net_zero_2050,agricultual_production_shift,2040,3.87,$/gallon
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2040,3.66,$/gallon
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,3.49,$/gallon
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2040,3.39,$/gallon
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2040,4.49,$/gallon
biodiesel,central,net_zero_2050,decrease_agricultual_production,2040,4.07,$/gallon
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2040,4.05,$/gallon
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2040,3.89,$/gallon
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2040,4.23,$/gallon
biodiesel,california,net_zero_2050,decrease_agricultual_production,2040,3.04,$/gallon
biodiesel,north_east,net_zero_2050,population_shift,2040,3.66,$/gallon
biodiesel,middle_atlantic,net_zero_2050,population_shift,2040,4.27,$/gallon
biodiesel,south_east,net_zero_2050,population_shift,2040,4.02,$/gallon
biodiesel,north_central,net_zero_2050,population_shift,2040,4.46,$/gallon
biodiesel,central,net_zero_2050,population_shift,2040,3.65,$/gallon
biodiesel,texas,net_zero_2050,population_shift,2040,4.29,$/gallon
biodiesel,north_west,net_zero_2050,population_shift,2040,4.01,$/gallon
biodiesel,south_west,net_zero_2050,population_shift,2040,3.99,$/gallon
biodiesel,california,net_zero_2050,population_shift,2040,3.31,$/gallon
biodiesel,north_east,net_zero_2050,increase_maritime,2040,3.17,$/gallon
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2040,3.94,$/gallon
biodiesel,south_east,net_zero_2050,increase_maritime,2040,4.56,$/gallon
biodiesel,north_central,net_zero_2050,increase_maritime,2040,3.25,$/gallon
biodiesel,central,net_zero_2050,increase_maritime,2040,4.38,$/gallon
biodiesel,texas,net_zero_2050,increase_maritime,2040,4.17,$/gallon
biodiesel,north_west,net_zero_2050,increase_maritime,2040,3.92,$/gallon
biodiesel,south_west,net_zero_2050,increase_maritime,2040,4.08,$/gallon
biodiesel,california,net_zero_2050,increase_maritime,2040,4.11,$/gallon
hydrogen,north_east,business_as_usual,business_as_usual,2040,16.9,$/kgH2
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2040,14.8,$/kgH2
hydrogen,south_east,business_as_usual,business_as_usual,2040,15.3,$/kgH2
hydrogen,north_central,business_as_usual,business_as_usual,2040,17.1,$/kgH2
hydrogen,central,business_as_usual,business_as_usual,2040,15.3,$/kgH2
hydrogen,texas,business_as_usual,business_as_usual,2040,18,$/kgH2
hydrogen,north_west,business_as_usual,business_as_usual,2040,17.8,$/kgH2
hydrogen,south_west,business_as_usual,business_as_usual,2040,14,$/kgH2
hydrogen,california,business_as_usual,business_as_usual,2040,14,$/kgH2
hydrogen,north_east,business_as_usual,agricultual_production_shift,2040,14.6,$/kgH2
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2040,15,$/kgH2
hydrogen,south_east,business_as_usual,agricultual_production_shift,2040,19.3,$/kgH2
hydrogen,north_central,business_as_usual,agricultual_production_shift,2040,17.2,$/kgH2
hydrogen,central,business_as_usual,agricultual_production_shift,2040,17.7,$/kgH2
hydrogen,texas,business_as_usual,agricultual_production_shift,2040,17.6,$/kgH2
hydrogen,north_west,business_as_usual,agricultual_production_shift,2040,16.9,$/kgH2
hydrogen,south_west,business_as_usual,agricultual_production_shift,2040,15.1,$/kgH2
hydrogen,california,business_as_usual,agricultual_production_shift,2040,19.4,$/kgH2
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2040,19,$/kgH2
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2040,14.5,$/kgH2
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2040,16.3,$/kgH2
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2040,13.8,$/kgH2
hydrogen,central,business_as_usual,decrease_agricultual_production,2040,16.8,$/kgH2
hydrogen,texas,business_as_usual,decrease_agricultual_production,2040,15.4,$/kgH2
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2040,16.6,$/kgH2
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2040,18.8,$/kgH2
hydrogen,california,business_as_usual,decrease_agricultual_production,2040,14.7,$/kgH2
hydrogen,north_east,business_as_usual,population_shift,2040,18.1,$/kgH2
hydrogen,middle_atlantic,business_as_usual,population_shift,2040,16.5,$/kgH2
hydrogen,south_east,business_as_usual,population_shift,2040,16.3,$/kgH2
hydrogen,north_central,business_as_usual,population_shift,2040,18.2,$/kgH2
hydrogen,central,business_as_usual,population_shift,2040,14.7,$/kgH2
hydrogen,texas,business_as_usual,population_shift,2040,15.5,$/kgH2
hydrogen,north_west,business_as_usual,population_shift,2040,19.3,$/kgH2
hydrogen,south_west,business_as_usual,population_shift,2040,17.1,$/kgH2
hydrogen,california,business_as_usual,population_shift,2040,18.8,$/kgH2
hydrogen,north_east,business_as_usual,increase_maritime,2040,16.7,$/kgH2
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2040,15.6,$/kgH2
hydrogen,south_east,business_as_usual,increase_maritime,2040,14.6,$/kgH2
hydrogen,north_central,business_as_usual,increase_maritime,2040,19,$/kgH2
hydrogen,central,business_as_usual,increase_maritime,2040,19.2,$/kgH2
hydrogen,texas,business_as_usual,increase_maritime,2040,14,$/kgH2
hydrogen,north_west,business_as_usual,increase_maritime,2040,18.4,$/kgH2
hydrogen,south_west,business_as_usual,increase_maritime,2040,17.8,$/kgH2
hydrogen,california,business_as_usual,increase_maritime,2040,13.5,$/kgH2
hydrogen,north_east,50%_reduction_2050,business_as_usual,2040,17.9,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2040,19.5,$/kgH2
hydrogen,south_east,50%_reduction_2050,business_as_usual,2040,19.3,$/kgH2
hydrogen,north_central,50%_reduction_2050,business_as_usual,2040,18.7,$/kgH2
hydrogen,central,50%_reduction_2050,business_as_usual,2040,16.4,$/kgH2
hydrogen,texas,50%_reduction_2050,business_as_usual,2040,17.1,$/kgH2
hydrogen,north_west,50%_reduction_2050,business_as_usual,2040,15.9,$/kgH2
hydrogen,south_west,50%_reduction_2050,business_as_usual,2040,18.4,$/kgH2
hydrogen,california,50%_reduction_2050,business_as_usual,2040,17.2,$/kgH2
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2040,14.5,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,15.9,$/kgH2
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2040,13.8,$/kgH2
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2040,13.4,$/kgH2
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2040,13.7,$/kgH2
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2040,14.4,$/kgH2
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2040,13.2,$/kgH2
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2040,16.2,$/kgH2
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2040,19.2,$/kgH2
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2040,16.4,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,15.6,$/kgH2
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2040,19.3,$/kgH2
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2040,19.4,$/kgH2
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2040,16.4,$/kgH2
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2040,15.3,$/kgH2
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2040,18.9,$/kgH2
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2040,14.9,$/kgH2
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2040,14,$/kgH2
hydrogen,north_east,50%_reduction_2050,population_shift,2040,19.7,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2040,14.2,$/kgH2
hydrogen,south_east,50%_reduction_2050,population_shift,2040,19.6,$/kgH2
hydrogen,north_central,50%_reduction_2050,population_shift,2040,18,$/kgH2
hydrogen,central,50%_reduction_2050,population_shift,2040,16.5,$/kgH2
hydrogen,texas,50%_reduction_2050,population_shift,2040,17,$/kgH2
hydrogen,north_west,50%_reduction_2050,population_shift,2040,13.7,$/kgH2
hydrogen,south_west,50%_reduction_2050,population_shift,2040,18.4,$/kgH2
hydrogen,california,50%_reduction_2050,population_shift,2040,15,$/kgH2
hydrogen,north_east,50%_reduction_2050,increase_maritime,2040,17.3,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,increase_maritime,2040,16.2,$/kgH2
hydrogen,south_east,50%_reduction_2050,increase_maritime,2040,15,$/kgH2
hydrogen,north_central,50%_reduction_2050,increase_maritime,2040,18.2,$/kgH2
hydrogen,central,50%_reduction_2050,increase_maritime,2040,15.5,$/kgH2
hydrogen,texas,50%_reduction_2050,increase_maritime,2040,17.8,$/kgH2
hydrogen,north_west,50%_reduction_2050,increase_maritime,2040,18.9,$/kgH2
hydrogen,south_west,50%_reduction_2050,increase_maritime,2040,18.3,$/kgH2
hydrogen,california,50%_reduction_2050,increase_maritime,2040,16.9,$/kgH2
hydrogen,north_east,net_zero_2050,business_as_usual,2040,17.6,$/kgH2
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2040,14.1,$/kgH2
hydrogen,south_east,net_zero_2050,business_as_usual,2040,19,$/kgH2
hydrogen,north_central,net_zero_2050,business_as_usual,2040,13.2,$/kgH2
hydrogen,central,net_zero_2050,business_as_usual,2040,15.3,$/kgH2
hydrogen,texas,net_zero_2050,business_as_usual,2040,16.6,$/kgH2
hydrogen,north_west,net_zero_2050,business_as_usual,2040,15,$/kgH2
hydrogen,south_west,net_zero_2050,business_as_usual,2040,18.7,$/kgH2
hydrogen,california,net_zero_2050,business_as_usual,2040,18.9,$/kgH2
hydrogen,north_east,net_zero_2050,agricultual_production_shift,2040,16.8,$/kgH2
hydrogen,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,18.6,$/kgH2
hydrogen,south_east,net_zero_2050,agricultual_production_shift,2040,17.5,$/kgH2
hydrogen,north_central,net_zero_2050,agricultual_production_shift,2040,19.4,$/kgH2
hydrogen,central,net_zero_2050,agricultual_production_shift,2040,19.1,$/kgH2
hydrogen,texas,net_zero_2050,agricultual_production_shift,2040,18.2,$/kgH2
hydrogen,north_west,net_zero_2050,agricultual_production_shift,2040,13.2,$/kgH2
hydrogen,south_west,net_zero_2050,agricultual_production_shift,2040,17.1,$/kgH2
hydrogen,california,net_zero_2050,agricultual_production_shift,2040,18.7,$/kgH2
hydrogen,north_east,net_zero_2050,decrease_agricultual_production,2040,17.3,$/kgH2
hydrogen,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,14.5,$/kgH2
